id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4810344,12 South Apartment for Rent,4983840,Nathan,,District 18,36.13279,-86.79113,Entire home/apt,75,1,268,2021-08-17,4.23,1,293,71,
4857128,Cozy Green Hills apartment (1 mi from Lipscomb U.),24987037,Patrick,,District 25,36.09474,-86.79189,Entire home/apt,86,3,409,2021-08-12,5.43,1,108,80,
4861360,Little Hollywood Gem East Nashville,25006117,Stephanie,,District 6,36.17808,-86.73524,Entire home/apt,190,2,54,2020-03-08,0.69,1,233,0,
4878145,4BR/3.5BA Luxury home with pool,25092986,Reenie,,District 12,36.21325,-86.59431,Entire home/apt,521,3,20,2021-07-05,0.53,2,120,5,
4917247,Entire Cozy Cottage/5 Points/E Nash,18167773,Emily,,District 6,36.17777,-86.74039,Entire home/apt,117,2,324,2021-08-08,4.05,2,307,26,
4924659,Freshly Renovated Historic Suite,25366040,Todd,,District 24,36.1497,-86.84371,Entire home/apt,100,1,382,2021-08-08,9.61,1,308,62,
4949787,4BDRM/7QUEEN Artist's Home*Deck*Gated w/a Park,25467486,Erin,,District 17,36.12334,-86.76343,Entire home/apt,206,3,162,2021-08-08,2.53,1,296,29,
4958707,The Ruby at Music Row,9596278,Jacob,,District 19,36.14595,-86.7877,Entire home/apt,117,1,578,2021-08-06,7.84,4,237,66,
5014393,Sweet cottage on Nashville farm!,6216127,Terry Jo,,District 34,36.04394,-86.83424,Entire home/apt,138,90,73,2016-07-31,0.96,1,144,0,
5039858,"PRIVATE bd/bth, Great Location, Off-Street Parking",25350815,Alexander,,District 7,36.19762,-86.73347,Private room,109,1,92,2021-08-15,1.19,1,345,11,
5061506,Well Appointed Craftsman Style Row Home in Nations,22933775,Lauren & Robert,,District 20,36.15814,-86.84145,Entire home/apt,273,2,158,2021-06-11,2.65,14,27,8,
5070014,2BR - Sleeps 4 - Kid Friendly! Upstairs Suite,26179993,Marie,,District 15,36.17458,-86.68806,Private room,99,2,121,2021-08-22,2.48,1,314,11,
5093371,"Charming room, 5 Points Nashville. private bathrm",4210445,Joy,,District 6,36.18683,-86.73881,Private room,58,2,356,2021-08-15,6.06,2,45,16,
5093759,Location! Location! Location!,21018265,Denise,,District 19,36.17467,-86.78192,Entire home/apt,339,2,61,2021-08-15,0.85,1,331,5,
5102074,No more new rentals allowed,26248043,Jason,,District 11,36.24147,-86.61309,Entire home/apt,2750,60,5,2015-08-16,0.06,1,364,0,
5174212,Cozy East Nashville Cottage with Relaxed Southern Style,14318200,Julian,,District 5,36.20266,-86.74684,Entire home/apt,93,1,895,2021-08-05,42.89,1,297,156,
5193246,Full Studio Apt w/Mini-Kitchen,26863205,Doug,,District 8,36.21645,-86.73049,Entire home/apt,46,30,0,,,10,226,0,
5209891,"Hip, Cozy East Nashville Paradise. Pet friendly!",26952016,Brian,,District 7,36.22973,-86.71275,Entire home/apt,169,1,89,2021-08-17,1.18,2,271,9,
5212573,Poplar Hollow Barn,26945569,Pam,,District 35,36.05609,-86.97052,Entire home/apt,130,2,230,2021-08-21,4.58,2,273,35,
5261347,12 South Loft - Private Guesthouse,26604311,John & Lori,,District 17,36.11869,-86.7833,Entire home/apt,144,2,143,2021-08-03,1.90,1,185,37,
5317695,2 Blocks from Music Row!,6855810,UrbanNashville,,District 17,36.13721,-86.79316,Entire home/apt,186,2,177,2021-08-16,5.37,57,153,7,
5329979,Luxury Hillsboro Village Condo,27621511,Adam,,District 18,36.13634,-86.80317,Entire home/apt,137,30,132,2019-12-29,1.69,1,233,0,
5334208,Period Cottage in the Foodie East Nashville Neighborhood,6233192,Michelle,,District 7,36.20404,-86.72695,Entire home/apt,175,30,83,2021-04-30,1.94,2,0,1,
5397498,Spacious E Nashville 2nd Fl Suite,27981303,Yvonne,,District 6,36.18236,-86.73991,Private room,99,2,235,2021-08-15,3.58,1,228,31,
5450001,Best Deal near downtown- Adorable!!,16805934,Rachael,,District 16,36.09931,-86.73938,Entire home/apt,129,2,55,2020-03-07,1.86,4,54,0,
5480793,Cozy Lockeland Springs Private Loft,28422447,Greg,,District 6,36.17283,-86.7381,Entire home/apt,97,2,342,2021-08-08,5.75,1,315,44,
5497835,4BR in East Nashville on Greenway,11279036,Kelly And Aron,,District 6,36.16798,-86.72635,Entire home/apt,140,2,22,2021-03-14,0.29,2,0,4,
5523154,Fantastic Location! West End/Vanderbilt/Elliston,11513024,Monika,,District 21,36.14769,-86.80697,Entire home/apt,90,90,1,2018-04-05,0.02,3,90,0,
5532667,Nashville Cottage at 5 Points,26060758,Alexa,,District 6,36.17887,-86.74927,Entire home/apt,150,1,376,2021-08-08,4.93,1,131,50,
5557887,➥DT Riverfront Condo! 1 mi⇢Broadway*✧FREE PARKNG✧*,88959664,Julian,,District 19,36.17572,-86.78225,Entire home/apt,256,2,70,2021-08-05,2.58,16,299,23,
5560170,Kooler Kendall,9154329,Melissa,,District 24,36.13491,-86.8636,Entire home/apt,342,3,33,2021-07-25,1.37,1,276,6,
5570561,Stylish Ranch Retreat - Be Downtown in 15 minutes,733538,John Mark,,District 26,36.06131,-86.77083,Entire home/apt,247,3,5,2020-07-05,0.19,2,0,0,
5582584,*WONDERFUL NEW 4 BEDROOM HOME. CLOSE TO DOWNTOWN*,25162776,Frances,,District 5,36.19573,-86.7631,Entire home/apt,342,2,40,2021-08-09,0.77,10,311,7,
5590547,Hip East Nashville - Front Porch,124275854,Alexa,,District 6,36.17847,-86.74711,Entire home/apt,215,2,158,2021-08-07,3.19,3,146,40,
5591141,Germantown - 1.7 mi to downtown,28988137,R.C. & Beth,,District 19,36.18102,-86.79417,Entire home/apt,194,1,300,2021-08-15,4.36,1,176,40,
5593364,Private flat with a view!,28999686,Kelly,,District 6,36.17475,-86.73605,Entire home/apt,130,2,245,2021-08-14,4.10,1,114,28,
5605938,Inviting East Nashville Home,26588108,Jennifer,,District 6,36.17211,-86.7495,Entire home/apt,438,4,15,2021-04-18,0.19,1,307,4,
5612705,Room in Nashville,28835457,Adam,,District 17,36.13103,-86.75416,Private room,130,1,0,,,1,0,0,
5622887,"NEW HOPE CT BY THE LAKE PARADISE RM
Nonsmokers plz",812128,Patricia And John,,District 12,36.16272,-86.58864,Private room,35,31,10,2021-05-01,0.13,8,139,2,
5623567,SPACIOUS MASTER BEDROOM NEAR PERCY PRIEST LAKE  NS,812128,Patricia And John,,District 12,36.16453,-86.58652,Private room,45,31,6,2021-02-26,0.18,8,178,1,
5685029,Stylish East Nashville Getaway,18115633,Nathan,,District 6,36.17277,-86.74586,Entire home/apt,415,2,87,2021-07-26,1.20,2,223,13,
5717222,"Big cozy house w/pool, near airport",29640416,Mark,,District 13,36.14196,-86.6361,Entire home/apt,154,2,191,2021-07-29,84.26,1,105,36,
5726670,12South Charmer. Guest Cottage ideal for ext. stay,10633841,Emily,,District 17,36.11806,-86.78812,Entire home/apt,60,30,154,2021-07-17,2.09,1,123,3,
5756534,Loft Style Studio - CLOSE TO DOWNTOWN NASHVILLE,20691550,Cj,,District 16,36.11753,-86.7344,Private room,65,31,27,2018-03-11,0.60,1,179,0,
5759335,Massive Palace Close to Downtown!,18071351,Daniel,,District 19,36.17161,-86.79353,Entire home/apt,826,1,41,2021-08-08,0.70,1,1,7,
5761405,Amazing Master Suite -- Heart of East Nashville,5178185,Joel,,District 6,36.17064,-86.74668,Private room,271,1,51,2019-10-13,0.72,4,297,0,
5761584,East Nashville Jewel,5178185,Joel,,District 6,36.17229,-86.7457,Private room,160,1,63,2021-07-28,1.57,4,295,2,
5761616,Stay in Style Where the Musicians Live,5178185,Joel,,District 6,36.17111,-86.74583,Entire home/apt,385,1,209,2021-08-15,2.74,4,325,12,
5767371,*FABULOUS NEW HOMES(S) CLOSE TO BROADWAY** 2,25162776,Frances,,District 5,36.19767,-86.76311,Entire home/apt,342,2,71,2021-08-15,1.13,10,315,12,
5773891,Cute East Nashville Pad,29955861,Jim,,District 5,36.20005,-86.75456,Entire home/apt,115,2,260,2021-08-20,4.41,1,287,22,
5794839,"Heidtke House, A Rare Find & Featured on TV!",13960675,John,,District 15,36.16825,-86.67063,Entire home/apt,232,5,114,2021-07-25,1.94,2,317,15,
5795538,"Updated Tudor Home with Backyard Deck, Office, and Kid Space",30066988,Keavy,,District 5,36.18721,-86.75254,Entire home/apt,261,2,203,2021-08-01,2.79,1,220,7,
5796020,Best East Nashville Location - 3000ft2 Classic,30070119,Matt And Shara,,District 6,36.17995,-86.74676,Entire home/apt,335,3,17,2017-07-09,0.23,1,0,0,
5808960,"Luxurious Private Studio, 10 min to downtown",30139823,Jessica,,District 25,36.10236,-86.78609,Entire home/apt,135,2,303,2021-08-22,4.91,1,166,41,
5834344,Bright on Broadway!,7894194,Heirbnb,,District 19,36.1499,-86.79692,Entire home/apt,99,1,668,2021-08-06,8.64,18,313,81,
5857984,Nashtown Special,23752681,Lydia,,District 26,36.07784,-86.73486,Entire home/apt,514,2,29,2020-08-03,0.58,2,0,0,
5859347,Comfy home in East Nashville,13224315,Emma & David,,District 6,36.18091,-86.7171,Entire home/apt,220,3,92,2021-08-02,19.30,1,39,10,
5864046,East Nashville Eco Home,5819048,John & Jenn,,District 5,36.18733,-86.77153,Entire home/apt,214,2,302,2020-11-01,4.94,1,0,5,
5880314,East Nash Peaceful Abode- 1st Floor,6254287,Steph,,District 6,36.18394,-86.73241,Private room,81,2,355,2021-08-14,15.92,1,21,28,
5889177,Suite min from downtown,1694822,Ric,,District 35,36.06076,-86.92773,Private room,60,2,72,2021-01-01,0.97,1,234,9,
5920152,"$4M - 9,000ft Belle Meade Estate w/ Pool",30745101,Marc,,District 23,36.11971,-86.85387,Entire home/apt,1586,3,125,2021-08-15,2.07,1,331,7,
5930642,Wyndham Nashville- 1 bdrm near Gaylord Palms,30787515,Brooke,,District 15,36.21685,-86.70283,Entire home/apt,161,2,30,2019-09-02,0.46,6,30,0,
5933237,Charming renovated bungalow,14083317,Merrilyn,,District 6,36.18803,-86.74077,Entire home/apt,178,2,227,2021-08-15,5.96,2,293,21,
5964509,Breathtaking Views of Nashville-Close to Downtown,30962240,Xenos,,District 21,36.153839,-86.823883,Entire home/apt,529,2,251,2021-08-15,9.06,17,306,20,
5970743,"Dolly's Tennessee Whiskey! Trendy Loft! Walk to Broadway, Free Parking!!",30995912,Jessica Joy,,District 19,36.15495,-86.77043,Entire home/apt,255,3,336,2021-08-17,7.35,11,329,51,
5984997,The Launch Pad,19288905,Sandy,,District 17,36.14257,-86.76219,Entire home/apt,129,1,572,2021-08-20,9.29,1,279,81,
5989908,Hillisboro Treehouse:  Stay 30+ Days Only,22327607,Gina,,District 18,36.12884,-86.81159,Entire home/apt,53,30,109,2019-03-15,1.43,1,23,0,
6001003,Hotel-Style Room 1-Block from Lower Broadway!,16246720,Music City Guest House,,District 19,36.1647,-86.77615,Entire home/apt,163,1,74,2020-11-27,1.33,15,0,19,
6044317,Private suite in the heart of downtown Nashville!,103204853,Maki,,District 19,36.1728,-86.7992,Private room,44,30,2,2019-02-14,0.07,1,356,0,
6099376,Cute Nashville Craftsman Apt-Minutes to Downtown!,31649105,Matthew,,District 5,36.19126,-86.75808,Entire home/apt,70,2,156,2020-06-04,3.20,1,0,0,
6113766,Lovely East Nashville Private Suite,31720018,Kristyn,,District 6,36.1791,-86.73852,Entire home/apt,122,2,337,2021-08-08,5.22,1,54,33,
6117297,East Nashville Cozy Guest House,3830686,Elizabeth And Jake,,District 5,36.17963,-86.75667,Entire home/apt,75,31,2,2018-03-01,0.07,1,235,0,
6133502,Cozy apartment by Old Hickory lake,30612185,Chad,,District 11,36.24871,-86.63949,Entire home/apt,71,2,1,2015-06-16,0.01,1,363,0,
6162409,Mt Juliet: 1BR Happy Hollow Cabin,27950672,Thomm And Eva,,District 33,36.12439,-86.54606,Entire home/apt,94,5,396,2021-08-07,11.00,1,276,20,
6198601,Sunny treetop loft walk to 5 points,9012461,Geoff,,District 6,36.17075,-86.74203,Entire home/apt,160,1,1,2021-05-16,0.30,2,0,1,
6207147,Casa Lola - Hip Victorian,32119480,Lori,,District 6,36.17348,-86.75443,Private room,84,2,186,2021-08-17,4.78,1,92,4,
6210434,Stroll to East Nashville Restaurants from Cozy Guest Suite,12122804,Cass And Martin,,District 6,36.18111,-86.73229,Entire home/apt,120,1,459,2021-08-16,7.73,3,145,54,
6213651,The Stewart House - Half House,15586733,Neal,,District 18,36.12473,-86.79341,Entire home/apt,209,2,255,2021-08-03,3.70,18,202,19,
6223197,Home (3BR) Close to everything EAST Nashville,32272323,Jason,,District 5,36.1814,-86.75342,Entire home/apt,199,3,180,2021-08-09,2.74,1,138,14,
6225946,Musician's Abode - East Nashville,9012461,Geoff,,District 6,36.17026,-86.74325,Entire home/apt,153,1,241,2021-08-16,7.03,2,321,14,
6227141,Rollin On The River,32298087,Ruth,,District 7,36.20503,-86.69924,Entire home/apt,96,2,160,2021-08-15,2.42,1,94,22,
6227228,Charming 2 Bedroom near City Center,6427723,Bryan And Alison,,District 6,36.16333,-86.75233,Entire home/apt,158,2,137,2021-08-03,1.82,1,0,11,
6235842,"Clean, Modern Five Points Apartment",96028937,David,,District 5,36.17756,-86.7556,Entire home/apt,148,2,327,2021-08-15,8.80,2,122,61,
6238680,West End Condo- Mins from Downtown,16805934,Rachael,,District 18,36.13973,-86.81516,Private room,200,30,0,,,4,365,0,
6238833,Perfect Home in Germantown Hot Spot!!,16805934,Rachael,,District 19,36.17949,-86.7934,Entire home/apt,300,2,67,2020-06-24,1.01,4,257,0,
6246236,Freedom Annex,7020921,Annaleigh,,District 20,36.15602,-86.87859,Entire home/apt,85,3,198,2021-08-01,2.82,1,328,27,
6247676,Dreamy Tiny House Cottage-Most Wish-listed in Tennessee,32440482,Jonathan & Rebecca,,District 17,36.12442,-86.7537,Entire home/apt,110,1,734,2021-08-05,10.99,1,310,77,
6256932,14-Person Condo overlooking Nissan Stadium & River,16246720,Music City Guest House,,District 19,36.16443,-86.77591,Entire home/apt,970,1,82,2020-11-08,2.39,15,0,3,
6276671,"◊ Cozy! spa, lux, large patio, 3bd/2ba,freparking◊",32624016,Jonathan,,District 24,36.14834,-86.82817,Entire home/apt,260,2,119,2021-08-20,4.43,2,291,50,
6291787,4 Bedroom New Constr 1 Acre Estate,32713332,Leah,,District 23,36.11262,-86.85343,Entire home/apt,750,1,0,,,1,0,0,
6299318,The Jackson,9596278,Jacob,,District 16,36.10375,-86.73443,Entire home/apt,102,1,516,2021-08-01,10.89,4,312,65,
6299334,Sylvan Park Home - 3 BR/ 3 Baths,32757654,Stu,,District 24,36.14491,-86.84947,Entire home/apt,200,2,1,2015-12-15,0.01,1,0,0,
6305488,Wyndham Nashville- 2 bdrm condo,30787515,Brooke,,District 15,36.21881,-86.70295,Entire home/apt,166,2,7,2021-02-28,0.10,6,0,3,
6313730,Newly Remodeled Centennial Park,32600924,Shannon,,District 21,36.14595,-86.82211,Private room,83,2,248,2020-09-08,3.88,1,0,1,
6361524,"Eastside Oasis - Convenient, Clean & Comfy",3375180,Jo,,District 2,36.22912,-86.76527,Entire home/apt,150,30,123,2021-07-19,3.86,1,235,4,
6375479,2 Bedroom Apt for CMA Fest,33225771,Daniel,,District 18,36.12923,-86.79605,Entire home/apt,250,1,0,,,1,0,0,
6385019,KenJi Retreat,33282210,Ken And Jimmie,,District 8,36.24792,-86.72988,Entire home/apt,129,3,124,2021-07-28,1.68,1,235,7,
6385486,Quaint Apt. 3 mi to DT & 1 mi to HillsboroVillage,11361200,Karen,,District 18,36.12696,-86.80653,Entire home/apt,146,1,401,2021-08-09,9.35,2,298,62,
6402811,"Downtown Nashville ""Music City Downtown Hideaway!""",319913,Reservations,,District 19,36.17068,-86.79177,Entire home/apt,311,3,32,2021-06-28,0.42,31,292,1,
6415797,Gorgeous Home in Nashville’s Best Neighborhood,32163082,Javier & Nicole,,District 6,36.17253,-86.75735,Entire home/apt,500,2,11,2019-12-31,0.23,2,0,0,
6424609,CONDO IN THE HEART OF GREEN HILLS,33522428,Jordan,,District 34,36.09602,-86.82793,Entire home/apt,700,1,0,,,1,0,0,
6424881,River home in park like setting.,33524311,Linda,,District 7,36.2231,-86.70952,Private room,90,1,179,2021-06-21,2.40,3,88,2,
6437109,"Condo in Brentwood, TN",33604402,Alex,,District 4,36.04058,-86.77421,Entire home/apt,63,1,4,2016-01-02,0.05,1,0,0,
6437156,"Huge Home, Private Pool, Hot tub, Fire Pit!",15942424,Julie,,District 7,36.20985,-86.71986,Entire home/apt,750,3,108,2021-06-30,3.06,1,305,20,
6446261,Eclectic East Nashville Cottage,11376666,Nancy & Michael,,District 5,36.20326,-86.74024,Entire home/apt,104,3,303,2021-08-15,7.56,1,316,27,
6446687,Luxurious Downtown-2 bed 2 bath Corner unit #204,24241984,Patsy,,District 19,36.15752,-86.76461,Entire home/apt,241,2,50,2020-03-02,1.79,13,1,0,
6451379,"Great Location,  Large Home-Roof Deck!",319913,Reservations,,District 19,36.14761,-86.7876,Entire home/apt,525,2,19,2021-05-09,0.38,31,284,2,
6453387,"Luxe Nashville Townhouse, Great Location",33700529,Tammi,,District 27,36.06974,-86.72326,Entire home/apt,170,30,87,2021-08-18,1.31,1,336,3,
6466330,"Downtown w Rooftop Deck, 4 Bedrooms/3.5 Baths!",319913,Reservations,,District 19,36.14745,-86.78621,Entire home/apt,527,2,38,2021-07-11,0.72,31,292,6,
6493634,Cozy Bedroom near Nissan Stadium,32163082,Javier & Nicole,,District 6,36.17324,-86.75722,Private room,225,1,12,2019-09-29,0.17,2,0,0,
6506269,The Highland House East Nashville!,34012010,Vanessa,,District 8,36.22435,-86.75897,Entire home/apt,79,3,222,2021-08-09,3.52,1,145,17,
6512317,"Plenty of Space, Private Entrance",20743408,Deane,,District 4,36.01948,-86.72284,Entire home/apt,90,1,408,2021-08-14,7.49,1,342,44,
6560581,East Nashville Guesthouse with a Relaxed Style,22459665,Jon,,District 6,36.18296,-86.74295,Entire home/apt,104,1,338,2021-08-20,5.24,1,77,59,
6561061,DOUBLE DECKER 3-STORY HOME ★ 5 MINS TO BROADWAY!,34316903,Derek & Lacey,,District 19,36.17168,-86.79644,Entire home/apt,536,2,142,2021-04-25,2.31,9,239,12,
6570571,East Nashville guesthouse,34366380,Fran,,District 6,36.17951,-86.74619,Entire home/apt,143,2,191,2021-08-17,2.84,1,311,35,
6575499,Eclectic Nashville Retreat- Central Location!,1155456,Julie,,District 23,36.1283,-86.87609,Entire home/apt,115,30,214,2021-07-25,5.36,1,171,9,
6584689,Famous “Music City House of Fame” 3500 sqft,1554315,Stephanie,,District 21,36.15891,-86.82722,Entire home/apt,362,3,45,2021-08-01,0.95,3,318,2,
6598386,Private Apartment in beautiful Home,34517303,Michelle,,District 7,36.22747,-86.72306,Entire home/apt,86,1,487,2021-08-16,6.64,2,311,18,
6600619,Private | Modern | 3bd w/ loft | Sleeps 10,32601852,Brandon,,District 17,36.1391,-86.7731,Entire home/apt,307,1,216,2021-08-07,3.36,1,303,41,
6613408,"NASHVILLE, OPRY, SPACIOUS 2 BR, GROUPS+FAMILIES+",31870579,Kathy,,District 15,36.22077,-86.704,Entire home/apt,228,3,56,2021-08-01,0.87,13,12,7,
6622757,"Style, comfort, and location!",34662673,Travis And Allison,,District 18,36.13807,-86.81238,Entire home/apt,299,2,35,2020-08-09,1.55,1,0,0,
6624292,Amazing Studio 1-block from Lower Broadway!,16246720,Music City Guest House,,District 19,36.16535,-86.77702,Entire home/apt,163,1,51,2020-09-20,1.28,15,0,1,
6644226,"Hip, Cozy Cottage with a Fire Pit in Cleveland Park",8973736,Beta & Emily,,District 5,36.19117,-86.77106,Entire home/apt,128,2,318,2021-08-13,8.29,4,111,25,
6645502,10th Ave Lush Brownstone with Skyline Views & Rooftop Patio,22933775,Lauren & Robert,,District 19,36.17316,-86.79754,Entire home/apt,396,2,206,2021-08-05,3.04,14,242,30,
6646825,Prime Location Riverfront Condo Downtown,6090673,Andrew,,District 19,36.17042,-86.77907,Entire home/apt,130,1,188,2021-08-05,3.93,1,130,21,
6658123,Pet Friendly Designer Home-East Nashville LT stay,23353230,Kate,,District 7,36.19399,-86.7377,Entire home/apt,475,30,16,2019-12-22,0.25,1,330,0,
6659274,807 18th Ave S - Demonbruen,19072667,Matt,,District 19,36.14959,-86.79406,Entire home/apt,400,3,0,,,1,0,0,
6661949,Beautiful River Retreat Studio Apt,34870571,Jeremy,,District 7,36.24255,-86.71009,Entire home/apt,96,2,302,2021-08-19,9.51,2,321,38,
6663109,Beautiful River Retreat in Nashvillle / Retreat,34870571,Jeremy,,District 7,36.24432,-86.70857,Entire home/apt,200,3,72,2021-08-10,1.21,2,316,16,
6688975,SURROUNDED BY DOZENS OF MIDTOWN BARS ON BROADWAY!,30949285,Blake,,District 19,36.15229,-86.7946,Entire home/apt,113,1,520,2021-07-29,8.68,1,267,100,
6694206,Entire apartment 2bed 2bath minutes from Downtown,35042945,Roberto,,District 5,36.18933,-86.77126,Entire home/apt,128,1,31,2021-08-22,0.41,1,220,29,
6700201,"Large Studio w/ Washer, Dryer, Gas Range, Vintage",33388902,Lee,,District 13,36.10983,-86.70847,Entire home/apt,95,30,51,2021-02-28,0.74,1,275,4,
6703006,Southern Charm on the East Side! Pets are welcome,33357920,Christie,,District 7,36.20394,-86.71466,Entire home/apt,249,1,151,2021-08-01,2.19,1,337,32,
6703990,12 South Perfect for Large Groups!,2275056,Debbie And Glenn,,District 17,36.13202,-86.78218,Entire home/apt,559,1,118,2021-08-08,2.51,6,303,13,
6704776,Long Term Rent Only/Close to Attractions! ONE PERS,11044654,Lilian,,District 29,36.07697,-86.63759,Private room,35,30,129,2021-08-12,3.21,3,61,2,
6709897,3 Bedroom home / quiet area / near airport & Opry,35063747,Bobby,,District 15,36.18411,-86.672,Entire home/apt,109,3,5,2020-02-17,0.23,1,3,0,
